duration,start_time,end_time,start_station_id,start_station,end_station_id,end_station,bike_id,user_type
400,2019-01-01 22:03:04,2019-01-01 22:09:44,31006,Warschauer Straße,31001,Alexanderplatz,B0074,Member
733,2019-01-01 18:43:50,2019-01-01 18:56:03,31005,Hackescher Markt,31003,Potsdamer Platz,B0121,Member
351,2019-01-01 17:23:23,2019-01-01 17:29:14,31015,Schöneberg,31012,Neukölln,B0191,Member
488,2019-01-01 10:04:36,2019-01-01 10:12:44,31012,Neukölln,31013,Charlottenburg,B0161,Member
694,2019-01-01 15:15:07,2019-01-01 15:26:41,31018,Friedrichshain,31004,Friedrichstraße,B0135,Member
822,2019-01-01 17:45:28,2019-01-01 17:59:10,31020,Steglitz,31010,Prenzlauer Berg,B0356,Member
732,2019-01-01 19:31:12,2019-01-01 19:43:24,31015,Schöneberg,31003,Potsdamer Platz,B0415,Member
424,2019-01-01 16:54:20,2019-01-01 17:01:24,31003,Potsdamer Platz,31018,Friedrichshain,B0278,Member
521,2019-01-01 08:19:54,2019-01-01 08:28:35,31006,Warschauer Straße,31012,Neukölln,B0261,Member
299,2019-01-01 07:12:50,2019-01-01 07:17:49,31016,Tiergarten,31001,Alexanderplatz,B0185,Member
678,2019-01-01 13:23:29,2019-01-01 13:34:47,31003,Potsdamer Platz,31003,Potsdamer Platz,B0159,Casual
512,2019-01-01 09:45:46,2019-01-01 09:54:18,31014,Mitte,31014,Mitte,B0422,Member
312,2019-01-01 14:08:20,2019-01-01 14:13:32,31012,Neukölln,31005,Hackescher Markt,B0450,Member
693,2019-01-01 18:35:40,2019-01-01 18:47:13,31005,Hackescher Markt,31014,Mitte,B0258,Member
668,2019-01-01 19:03:53,2019-01-01 19:15:01,31011,Kreuzberg,31008,Zoologischer Garten,B0178,Member
698,2019-01-01 20:33:57,2019-01-01 20:45:35,31003,Potsdamer Platz,31009,Hauptbahnhof,B0101,Member
519,2019-01-01 15:35:17,2019-01-01 15:43:56,31017,Wedding,31006,Warschauer Straße,B0304,Member
833,2019-01-01 20:09:10,2019-01-01 20:23:03,31020,Steglitz,31011,Kreuzberg,B0432,Member
2050,2019-01-01 19:02:52,2019-01-01 19:37:02,31019,Tempelhof,31009,Hauptbahnhof,B0334,Casual
837,2019-01-01 07:36:26,2019-01-01 07:50:23,31001,Alexanderplatz,31016,Tiergarten,B0456,Member
481,2019-01-01 15:18:41,2019-01-01 15:26:42,31013,Charlottenburg,31010,Prenzlauer Berg,B0233,Casual
638,2019-01-01 05:03:10,2019-01-01 05:13:48,31016,Tiergarten,31015,Schöneberg,B0105,Member
697,2019-01-01 09:09:20,2019-01-01 09:20:57,31012,Neukölln,31013,Charlottenburg,B0067,Casual
1139,2019-01-01 17:32:35,2019-01-01 17:51:34,31008,Zoologischer Garten,31015,Schöneberg,B0063,Member
550,2019-01-01 08:15:09,2019-01-01 08:24:19,31020,Steglitz,31014,Mitte,B0128,Member
1581,2019-01-01 21:57:10,2019-01-01 22:23:31,31019,Tempelhof,31011,Kreuzberg,B0098,Casual
770,2019-01-01 17:31:32,2019-01-01 17:44:22,31003,Potsdamer Platz,31013,Charlottenburg,B0259,Member
438,2019-01-01 10:15:13,2019-01-01 10:22:31,31002,Brandenburger Tor,31002,Brandenburger Tor,B0145,Member
356,2019-01-01 11:56:53,2019-01-01 12:02:49,31004,Friedrichstraße,31014,Mitte,B0069,Member
1291,2019-01-01 19:46:23,2019-01-01 20:07:54,31012,Neukölln,31002,Brandenburger Tor,B0206,Casual
552,2019-01-01 05:35:12,2019-01-01 05:44:24,31015,Schöneberg,31018,Friedrichshain,B0144,Member
791,2019-01-01 18:39:43,2019-01-01 18:52:54,31005,Hackescher Markt,31004,Friedrichstraße,B0202,Member
1208,2019-01-01 09:21:35,2019-01-01 09:41:43,31017,Wedding,31013,Charlottenburg,B0257,Casual
933,2019-01-01 04:02:08,2019-01-01 04:17:41,31016,Tiergarten,31017,Wedding,B0234,Casual
759,2019-01-01 07:57:32,2019-01-01 08:10:11,31013,Charlottenburg,31020,Steglitz,B0379,Member
526,2019-01-01 18:37:21,2019-01-01 18:46:07,31017,Wedding,31018,Friedrichshain,B0251,Member
794,2019-01-01 16:19:30,2019-01-01 16:32:44,31014,Mitte,31019,Tempelhof,B0158,Casual
820,2019-01-01 17:46:55,2019-01-01 18:00:35,31001,Alexanderplatz,31020,Steglitz,B0243,Member
946,2019-01-01 08:41:50,2019-01-01 08:57:36,31002,Brandenburger Tor,31019,Tempelhof,B0246,Casual
531,2019-01-01 07:40:46,2019-01-01 07:49:37,31013,Charlottenburg,31005,Hackescher Markt,B0421,Member
1260,2019-01-01 16:02:36,2019-01-01 16:23:36,31011,Kreuzberg,31014,Mitte,B0078,Casual
624,2019-01-01 09:13:26,2019-01-01 09:23:50,31020,Steglitz,31016,Tiergarten,B0447,Member
690,2019-01-01 18:46:03,2019-01-01 18:57:33,31016,Tiergarten,31017,Wedding,B0193,Casual
1139,2019-01-01 08:11:29,2019-01-01 08:30:28,31011,Kreuzberg,31018,Friedrichshain,B0182,Casual
651,2019-01-01 16:55:46,2019-01-01 17:06:37,31016,Tiergarten,31007,Kottbusser Tor,B0491,Member
452,2019-01-01 08:35:19,2019-01-01 08:42:51,31010,Prenzlauer Berg,31010,Prenzlauer Berg,B0361,Member
328,2019-01-01 07:45:31,2019-01-01 07:50:59,31009,Hauptbahnhof,31010,Prenzlauer Berg,B0063,Member
1957,2019-01-01 14:34:24,2019-01-01 15:07:01,31013,Charlottenburg,31012,Neukölln,B0489,Casual
677,2019-01-01 17:09:18,2019-01-01 17:20:35,31015,Schöneberg,31009,Hauptbahnhof,B0383,Member
577,2019-01-01 11:12:52,2019-01-01 11:22:29,31018,Friedrichshain,31009,Hauptbahnhof,B0071,Member
1012,2019-01-01 06:47:37,2019-01-01 07:04:29,31008,Zoologischer Garten,31008,Zoologischer Garten,B0027,Member
736,2019-01-01 06:21:45,2019-01-01 06:34:01,31005,Hackescher Markt,31001,Alexanderplatz,B0494,Member
976,2019-01-01 13:59:10,2019-01-01 14:15:26,31016,Tiergarten,31007,Kottbusser Tor,B0388,Member
437,2019-01-01 21:20:18,2019-01-01 21:27:35,31003,Potsdamer Platz,31019,Tempelhof,B0119,Member
1412,2019-01-01 13:46:54,2019-01-01 14:10:26,31006,Warschauer Straße,31002,Brandenburger Tor,B0429,Casual
1071,2019-01-01 09:31:11,2019-01-01 09:49:02,31010,Prenzlauer Berg,31002,Brandenburger Tor,B0005,Casual
975,2019-01-01 08:38:06,2019-01-01 08:54:21,31018,Friedrichshain,31017,Wedding,B0253,Casual
789,2019-01-01 19:08:54,2019-01-01 19:22:03,31009,Hauptbahnhof,31007,Kottbusser Tor,B0415,Member
594,2019-01-01 06:10:46,2019-01-01 06:20:40,31011,Kreuzberg,31010,Prenzlauer Berg,B0291,Member
728,2019-01-01 16:12:11,2019-01-01 16:24:19,31013,Charlottenburg,31014,Mitte,B0264,Member
826,2019-01-01 08:25:42,2019-01-01 08:39:28,31008,Zoologischer Garten,31001,Alexanderplatz,B0134,Member
573,2019-01-01 09:28:48,2019-01-01 09:38:21,31011,Kreuzberg,31010,Prenzlauer Berg,B0299,Member
574,2019-01-01 17:00:16,2019-01-01 17:09:50,31004,Friedrichstraße,31015,Schöneberg,B0158,Member
1065,2019-01-01 07:43:32,2019-01-01 08:01:17,31010,Prenzlauer Berg,31004,Friedrichstraße,B0328,Casual
620,2019-01-01 19:18:23,2019-01-01 19:28:43,31005,Hackescher Markt,31015,Schöneberg,B0383,Member
1410,2019-01-01 22:23:26,2019-01-01 22:46:56,31016,Tiergarten,31018,Friedrichshain,B0411,Casual
612,2019-01-01 16:13:48,2019-01-01 16:24:00,31003,Potsdamer Platz,31017,Wedding,B0229,Member
387,2019-01-01 12:23:04,2019-01-01 12:29:31,31004,Friedrichstraße,31002,Brandenburger Tor,B0425,Casual
704,2019-01-01 13:32:12,2019-01-01 13:43:56,31017,Wedding,31015,Schöneberg,B0060,Member
744,2019-01-01 16:45:37,2019-01-01 16:58:01,31017,Wedding,31015,Schöneberg,B0415,Member
364,2019-01-01 05:08:32,2019-01-01 05:14:36,31010,Prenzlauer Berg,31001,Alexanderplatz,B0203,Member
499,2019-01-01 08:00:47,2019-01-01 08:09:06,31003,Potsdamer Platz,31002,Brandenburger Tor,B0217,Member
1338,2019-01-01 09:04:34,2019-01-01 09:26:52,31016,Tiergarten,31002,Brandenburger Tor,B0147,Casual
1139,2019-01-01 09:49:08,2019-01-01 10:08:07,31014,Mitte,31012,Neukölln,B0457,Casual
769,2019-01-01 09:55:58,2019-01-01 10:08:47,31018,Friedrichshain,31005,Hackescher Markt,B0335,Casual
1626,2019-01-01 18:07:11,2019-01-01 18:34:17,31013,Charlottenburg,31017,Wedding,B0066,Casual
766,2019-01-01 17:14:53,2019-01-01 17:27:39,31018,Friedrichshain,31014,Mitte,B0273,Member
623,2019-01-01 09:14:15,2019-01-01 09:24:38,31005,Hackescher Markt,31009,Hauptbahnhof,B0097,Member
676,2019-01-01 20:46:48,2019-01-01 20:58:04,31001,Alexanderplatz,31008,Zoologischer Garten,B0106,Member
405,2019-01-01 05:38:02,2019-01-01 05:44:47,31002,Brandenburger Tor,31008,Zoologischer Garten,B0380,Member
609,2019-01-01 04:28:14,2019-01-01 04:38:23,31005,Hackescher Markt,31017,Wedding,B0149,Member
254,2019-01-01 08:58:46,2019-01-01 09:03:00,31019,Tempelhof,31020,Steglitz,B0396,Member
782,2019-01-01 16:20:15,2019-01-01 16:33:17,31008,Zoologischer Garten,31014,Mitte,B0154,Member
1660,2019-01-01 08:35:37,2019-01-01 09:03:17,31006,Warschauer Straße,31014,Mitte,B0285,Casual
639,2019-01-01 11:22:41,2019-01-01 11:33:20,31014,Mitte,31014,Mitte,B0077,Member
429,2019-01-01 08:11:48,2019-01-01 08:18:57,31008,Zoologischer Garten,31008,Zoologischer Garten,B0154,Member
792,2019-01-01 18:09:51,2019-01-01 18:23:03,31014,Mitte,31018,Friedrichshain,B0272,Member
673,2019-01-01 06:15:16,2019-01-01 06:26:29,31003,Potsdamer Platz,31015,Schöneberg,B0434,Member
1569,2019-01-01 09:34:46,2019-01-01 10:00:55,31020,Steglitz,31020,Steglitz,B0021,Casual
1323,2019-01-01 18:12:51,2019-01-01 18:34:54,31018,Friedrichshain,31007,Kottbusser Tor,B0246,Casual
716,2019-01-01 07:58:21,2019-01-01 08:10:17,31007,Kottbusser Tor,31004,Friedrichstraße,B0383,Member
525,2019-01-01 23:30:58,2019-01-01 23:39:43,31020,Steglitz,31007,Kottbusser Tor,B0204,Member
838,2019-01-01 19:35:20,2019-01-01 19:49:18,31012,Neukölln,31010,Prenzlauer Berg,B0134,Casual
768,2019-01-01 09:56:31,2019-01-01 10:09:19,31016,Tiergarten,31011,Kreuzberg,B0469,Member
816,2019-01-01 07:20:26,2019-01-01 07:34:02,31001,Alexanderplatz,31009,Hauptbahnhof,B0284,Member
352,2019-01-01 20:37:46,2019-01-01 20:43:38,31005,Hackescher Markt,31007,Kottbusser Tor,B0169,Member
144,2019-01-01 08:36:53,2019-01-01 08:39:17,31011,Kreuzberg,31009,Hauptbahnhof,B0391,Member
900,2019-01-01 18:46:41,2019-01-01 19:01:41,31015,Schöneberg,31006,Warschauer Straße,B0376,Casual
310,2019-01-01 17:10:08,2019-01-01 17:15:18,31018,Friedrichshain,31002,Brandenburger Tor,B0269,Casual
1265,2019-01-01 04:54:04,2019-01-01 05:15:09,31002,Brandenburger Tor,31001,Alexanderplatz,B0212,Casual
681,2019-01-01 07:40:14,2019-01-01 07:51:35,31015,Schöneberg,31012,Neukölln,B0031,Member
714,2019-01-01 15:42:59,2019-01-01 15:54:53,31016,Tiergarten,31016,Tiergarten,B0009,Member
442,2019-01-01 00:35:26,2019-01-01 00:42:48,31010,Prenzlauer Berg,31001,Alexanderplatz,B0258,Member
1141,2019-01-01 18:43:27,2019-01-01 19:02:28,31006,Warschauer Straße,31004,Friedrichstraße,B0471,Casual
237,2019-01-01 06:09:15,2019-01-01 06:13:12,31009,Hauptbahnhof,31013,Charlottenburg,B0041,Member
539,2019-01-01 09:25:29,2019-01-01 09:34:28,31008,Zoologischer Garten,31010,Prenzlauer Berg,B0351,Member
1140,2019-01-01 18:05:41,2019-01-01 18:24:41,31013,Charlottenburg,31013,Charlottenburg,B0194,Casual
558,2019-01-01 13:03:40,2019-01-01 13:12:58,31006,Warschauer Straße,31003,Potsdamer Platz,B0256,Member
1134,2019-01-01 18:41:50,2019-01-01 19:00:44,31017,Wedding,31002,Brandenburger Tor,B0118,Member
1046,2019-01-01 07:55:44,2019-01-01 08:13:10,31016,Tiergarten,31009,Hauptbahnhof,B0024,Casual
317,2019-01-01 19:43:59,2019-01-01 19:49:16,31006,Warschauer Straße,31011,Kreuzberg,B0009,Member
1043,2019-01-01 21:37:09,2019-01-01 21:54:32,31013,Charlottenburg,31003,Potsdamer Platz,B0154,Casual
546,2019-01-01 07:15:36,2019-01-01 07:24:42,31011,Kreuzberg,31013,Charlottenburg,B0387,Casual
1746,2019-01-01 17:50:44,2019-01-01 18:19:50,31017,Wedding,31012,Neukölln,B0028,Casual
382,2019-01-01 06:14:53,2019-01-01 06:21:15,31020,Steglitz,31013,Charlottenburg,B0497,Member
430,2019-01-01 17:01:40,2019-01-01 17:08:50,31015,Schöneberg,31016,Tiergarten,B0117,Member
432,2019-01-01 09:24:27,2019-01-01 09:31:39,31020,Steglitz,31010,Prenzlauer Berg,B0409,Member
499,2019-01-01 08:04:05,2019-01-01 08:12:24,31013,Charlottenburg,31005,Hackescher Markt,B0379,Member
803,2019-01-01 09:23:06,2019-01-01 09:36:29,31009,Hauptbahnhof,31004,Friedrichstraße,B0068,Member
523,2019-01-01 06:27:28,2019-01-01 06:36:11,31017,Wedding,31014,Mitte,B0053,Member
455,2019-01-01 03:22:35,2019-01-01 03:30:10,31013,Charlottenburg,31001,Alexanderplatz,B0150,Member
995,2019-01-01 10:49:05,2019-01-01 11:05:40,31018,Friedrichshain,31008,Zoologischer Garten,B0293,Casual
581,2019-01-01 12:43:24,2019-01-01 12:53:05,31005,Hackescher Markt,31003,Potsdamer Platz,B0086,Member
757,2019-01-01 10:26:19,2019-01-01 10:38:56,31003,Potsdamer Platz,31012,Neukölln,B0129,Member
435,2019-01-01 20:46:40,2019-01-01 20:53:55,31005,Hackescher Markt,31010,Prenzlauer Berg,B0004,Member
451,2019-01-01 20:21:53,2019-01-01 20:29:24,31011,Kreuzberg,31015,Schöneberg,B0172,Member
459,2019-01-01 10:52:55,2019-01-01 11:00:34,31020,Steglitz,31007,Kottbusser Tor,B0246,Member
505,2019-01-01 08:25:20,2019-01-01 08:33:45,31016,Tiergarten,31019,Tempelhof,B0401,Member
1046,2019-01-01 08:24:17,2019-01-01 08:41:43,31019,Tempelhof,31007,Kottbusser Tor,B0304,Casual
1322,2019-01-01 23:11:43,2019-01-01 23:33:45,31001,Alexanderplatz,31015,Schöneberg,B0483,Casual
470,2019-01-01 16:28:51,2019-01-01 16:36:41,31014,Mitte,31016,Tiergarten,B0072,Member
253,2019-01-01 15:15:16,2019-01-01 15:19:29,31014,Mitte,31013,Charlottenburg,B0038,Member
157,2019-01-01 10:38:30,2019-01-01 10:41:07,31014,Mitte,31018,Friedrichshain,B0019,Member
1005,2019-01-01 17:23:44,2019-01-01 17:40:29,31018,Friedrichshain,31020,Steglitz,B0327,Casual
538,2019-01-01 19:06:49,2019-01-01 19:15:47,31020,Steglitz,31002,Brandenburger Tor,B0289,Member
496,2019-01-01 22:43:41,2019-01-01 22:51:57,31011,Kreuzberg,31014,Mitte,B0055,Member
338,2019-01-01 01:16:14,2019-01-01 01:21:52,31019,Tempelhof,31008,Zoologischer Garten,B0229,Member
568,2019-01-01 09:29:49,2019-01-01 09:39:17,31017,Wedding,31005,Hackescher Markt,B0177,Member
674,2019-01-01 23:30:06,2019-01-01 23:41:20,31005,Hackescher Markt,31012,Neukölln,B0160,Member
559,2019-01-01 09:50:13,2019-01-01 09:59:32,31012,Neukölln,31016,Tiergarten,B0050,Member
486,2019-01-01 10:44:28,2019-01-01 10:52:34,31004,Friedrichstraße,31001,Alexanderplatz,B0435,Member
1893,2019-01-01 09:06:43,2019-01-01 09:38:16,31008,Zoologischer Garten,31017,Wedding,B0090,Casual
252,2019-01-01 13:21:35,2019-01-01 13:25:47,31006,Warschauer Straße,31006,Warschauer Straße,B0328,Member
1368,2019-01-01 16:25:01,2019-01-01 16:47:49,31007,Kottbusser Tor,31015,Schöneberg,B0304,Casual
544,2019-01-01 10:00:45,2019-01-01 10:09:49,31003,Potsdamer Platz,31019,Tempelhof,B0053,Member
907,2019-01-01 17:34:11,2019-01-01 17:49:18,31007,Kottbusser Tor,31015,Schöneberg,B0059,Member
426,2019-01-01 08:55:31,2019-01-01 09:02:37,31020,Steglitz,31013,Charlottenburg,B0301,Member
393,2019-01-01 06:22:54,2019-01-01 06:29:27,31006,Warschauer Straße,31010,Prenzlauer Berg,B0471,Member
726,2019-01-01 15:05:43,2019-01-01 15:17:49,31006,Warschauer Straße,31012,Neukölln,B0356,Member
715,2019-01-01 07:24:26,2019-01-01 07:36:21,31019,Tempelhof,31013,Charlottenburg,B0217,Member
75,2019-01-01 07:40:34,2019-01-01 07:41:49,31018,Friedrichshain,31006,Warschauer Straße,B0251,Member
60,2019-01-01 08:11:20,2019-01-01 08:12:20,31020,Steglitz,31002,Brandenburger Tor,B0444,Casual
805,2019-01-01 09:00:31,2019-01-01 09:13:56,31017,Wedding,31016,Tiergarten,B0210,Member
254,2019-01-01 16:26:45,2019-01-01 16:30:59,31016,Tiergarten,31006,Warschauer Straße,B0043,Casual
739,2019-01-01 13:50:48,2019-01-01 14:03:07,31010,Prenzlauer Berg,31006,Warschauer Straße,B0400,Member
1258,2019-01-01 10:47:49,2019-01-01 11:08:47,31018,Friedrichshain,31017,Wedding,B0058,Casual
849,2019-01-01 14:17:49,2019-01-01 14:31:58,31002,Brandenburger Tor,31015,Schöneberg,B0280,Member
1171,2019-01-01 07:27:06,2019-01-01 07:46:37,31008,Zoologischer Garten,31010,Prenzlauer Berg,B0448,Casual
687,2019-01-01 23:28:16,2019-01-01 23:39:43,31004,Friedrichstraße,31008,Zoologischer Garten,B0108,Member
403,2019-01-01 18:37:44,2019-01-01 18:44:27,31020,Steglitz,31014,Mitte,B0085,Member
1377,2019-01-01 15:50:13,2019-01-01 16:13:10,31018,Friedrichshain,31009,Hauptbahnhof,B0306,Casual
355,2019-01-01 13:20:45,2019-01-01 13:26:40,31019,Tempelhof,31009,Hauptbahnhof,B0488,Member
1638,2019-01-01 18:57:43,2019-01-01 19:25:01,31014,Mitte,31002,Brandenburger Tor,B0142,Casual
1701,2019-01-01 18:08:44,2019-01-01 18:37:05,31008,Zoologischer Garten,31005,Hackescher Markt,B0365,Casual
1026,2019-01-01 08:15:48,2019-01-01 08:32:54,31009,Hauptbahnhof,31014,Mitte,B0193,Casual
1338,2019-01-01 10:40:50,2019-01-01 11:03:08,31003,Potsdamer Platz,31013,Charlottenburg,B0264,Casual
755,2019-01-01 17:44:59,2019-01-01 17:57:34,31019,Tempelhof,31001,Alexanderplatz,B0445,Casual
1329,2019-01-01 17:46:05,2019-01-01 18:08:14,31015,Schöneberg,31012,Neukölln,B0436,Casual
475,2019-01-01 05:34:25,2019-01-01 05:42:20,31009,Hauptbahnhof,31011,Kreuzberg,B0425,Member
659,2019-01-01 08:35:36,2019-01-01 08:46:35,31016,Tiergarten,31011,Kreuzberg,B0458,Member
646,2019-01-01 16:03:02,2019-01-01 16:13:48,31004,Friedrichstraße,31006,Warschauer Straße,B0226,Member
766,2019-01-01 10:27:12,2019-01-01 10:39:58,31005,Hackescher Markt,31010,Prenzlauer Berg,B0082,Casual
546,2019-01-01 18:56:17,2019-01-01 19:05:23,31006,Warschauer Straße,31002,Brandenburger Tor,B0203,Member
1327,2019-01-01 15:46:44,2019-01-01 16:08:51,31014,Mitte,31003,Potsdamer Platz,B0361,Casual
398,2019-01-01 06:13:30,2019-01-01 06:20:08,31015,Schöneberg,31001,Alexanderplatz,B0005,Member
931,2019-01-01 16:52:07,2019-01-01 17:07:38,31014,Mitte,31005,Hackescher Markt,B0245,Casual
1477,2019-01-01 05:24:05,2019-01-01 05:48:42,31010,Prenzlauer Berg,31005,Hackescher Markt,B0196,Casual
704,2019-01-01 17:48:55,2019-01-01 18:00:39,31005,Hackescher Markt,31003,Potsdamer Platz,B0272,Member
517,2019-01-01 13:39:41,2019-01-01 13:48:18,31005,Hackescher Markt,31014,Mitte,B0316,Member
711,2019-01-01 16:55:13,2019-01-01 17:07:04,31004,Friedrichstraße,31005,Hackescher Markt,B0386,Member
280,2019-01-01 06:46:24,2019-01-01 06:51:04,31008,Zoologischer Garten,31009,Hauptbahnhof,B0331,Member
751,2019-01-01 06:35:38,2019-01-01 06:48:09,31020,Steglitz,31010,Prenzlauer Berg,B0399,Member
1392,2019-01-01 20:01:54,2019-01-01 20:25:06,31020,Steglitz,31017,Wedding,B0097,Casual
504,2019-01-01 17:18:41,2019-01-01 17:27:05,31008,Zoologischer Garten,31016,Tiergarten,B0198,Member
60,2019-01-01 06:31:40,2019-01-01 06:32:40,31012,Neukölln,31011,Kreuzberg,B0068,Member
502,2019-01-01 09:53:36,2019-01-01 10:01:58,31018,Friedrichshain,31006,Warschauer Straße,B0391,Member
742,2019-01-01 11:49:04,2019-01-01 12:01:26,31002,Brandenburger Tor,31002,Brandenburger Tor,B0486,Member
664,2019-01-01 17:32:18,2019-01-01 17:43:22,31017,Wedding,31014,Mitte,B0217,Member
479,2019-01-01 16:05:40,2019-01-01 16:13:39,31010,Prenzlauer Berg,31003,Potsdamer Platz,B0262,Member
492,2019-01-01 19:51:09,2019-01-01 19:59:21,31013,Charlottenburg,31019,Tempelhof,B0325,Member
520,2019-01-01 17:41:43,2019-01-01 17:50:23,31008,Zoologischer Garten,31002,Brandenburger Tor,B0126,Member
799,2019-01-01 06:27:07,2019-01-01 06:40:26,31020,Steglitz,31002,Brandenburger Tor,B0159,Member
708,2019-01-01 16:42:47,2019-01-01 16:54:35,31001,Alexanderplatz,31006,Warschauer Straße,B0255,Member
1217,2019-01-01 20:33:33,2019-01-01 20:53:50,31009,Hauptbahnhof,31006,Warschauer Straße,B0191,Casual
859,2019-01-01 06:49:55,2019-01-01 07:04:14,31001,Alexanderplatz,31011,Kreuzberg,B0414,Member
375,2019-01-01 10:33:04,2019-01-01 10:39:19,31019,Tempelhof,31003,Potsdamer Platz,B0255,Member
425,2019-01-01 10:23:03,2019-01-01 10:30:08,31009,Hauptbahnhof,31004,Friedrichstraße,B0458,Member
521,2019-01-01 14:46:07,2019-01-01 14:54:48,31017,Wedding,31001,Alexanderplatz,B0023,Member
304,2019-01-01 18:00:15,2019-01-01 18:05:19,31006,Warschauer Straße,31002,Brandenburger Tor,B0284,Member
939,2019-01-01 17:45:47,2019-01-01 18:01:26,31008,Zoologischer Garten,31011,Kreuzberg,B0128,Member
770,2019-01-01 10:46:20,2019-01-01 10:59:10,31017,Wedding,31002,Brandenburger Tor,B0092,Member
1381,2019-01-01 07:33:02,2019-01-01 07:56:03,31003,Potsdamer Platz,31015,Schöneberg,B0444,Casual
576,2019-01-01 08:54:19,2019-01-01 09:03:55,31007,Kottbusser Tor,31010,Prenzlauer Berg,B0289,Member
591,2019-01-01 17:47:39,2019-01-01 17:57:30,31012,Neukölln,31019,Tempelhof,B0498,Member
874,2019-01-01 11:49:49,2019-01-01 12:04:23,31008,Zoologischer Garten,31005,Hackescher Markt,B0004,Member
402,2019-01-01 20:01:14,2019-01-01 20:07:56,31001,Alexanderplatz,31011,Kreuzberg,B0001,Member
1104,2019-01-01 17:24:54,2019-01-01 17:43:18,31008,Zoologischer Garten,31014,Mitte,B0252,Casual
726,2019-01-01 21:09:45,2019-01-01 21:21:51,31002,Brandenburger Tor,31008,Zoologischer Garten,B0460,Member
558,2019-01-01 18:26:44,2019-01-01 18:36:02,31019,Tempelhof,31004,Friedrichstraße,B0259,Casual
685,2019-01-01 06:52:25,2019-01-01 07:03:50,31019,Tempelhof,31002,Brandenburger Tor,B0223,Member
870,2019-01-01 16:08:15,2019-01-01 16:22:45,31013,Charlottenburg,31011,Kreuzberg,B0163,Member
464,2019-01-01 10:14:04,2019-01-01 10:21:48,31005,Hackescher Markt,31019,Tempelhof,B0056,Casual
393,2019-01-01 07:10:28,2019-01-01 07:17:01,31007,Kottbusser Tor,31015,Schöneberg,B0158,Member
737,2019-01-01 11:54:07,2019-01-01 12:06:24,31010,Prenzlauer Berg,31020,Steglitz,B0021,Member
472,2019-01-01 07:54:20,2019-01-01 08:02:12,31013,Charlottenburg,31017,Wedding,B0026,Member
179,2019-01-01 16:16:52,2019-01-01 16:19:51,31001,Alexanderplatz,31013,Charlottenburg,B0438,Casual
249,2019-01-01 10:47:35,2019-01-01 10:51:44,31005,Hackescher Markt,31004,Friedrichstraße,B0007,Member
685,2019-01-02 18:14:08,2019-01-02 18:25:33,31013,Charlottenburg,31012,Neukölln,B0352,Member
579,2019-01-02 15:41:05,2019-01-02 15:50:44,31001,Alexanderplatz,31003,Potsdamer Platz,B0102,Member
965,2019-01-02 19:28:51,2019-01-02 19:44:56,31011,Kreuzberg,31004,Friedrichstraße,B0022,Member
613,2019-01-02 20:03:10,2019-01-02 20:13:23,31016,Tiergarten,31001,Alexanderplatz,B0196,Casual
730,2019-01-02 16:11:22,2019-01-02 16:23:32,31006,Warschauer Straße,31009,Hauptbahnhof,B0144,Member
